id_indiv,id_territoire,id_legis,id_mandat,id_inves,id_motif_deb,id_motif_fin,remporte,id_suppleant,date_deb,date_fin
PA1574,PO230455,12,1,,1,3,True,PA267843,2002-06-19,2007-06-19
PA1574,PO384287,13,1,,1,3,True,PA267843,2007-06-20,2012-06-19
PA1574,PO644441,14,1,,1,3,True,PA427,2012-06-20,2017-06-20
PA722102,PO718262,15,1,,1,3,True,PA722106,2017-06-18,2022-06-21
PA722102,PO792378,16,1,,1,0,True,PA796102,2022-06-19,
PA719194,PO717622,15,1,,1,3,True,PA719198,2017-06-18,2022-06-21
PA793520,PO792914,16,1,,1,0,True,PA793524,2022-06-19,
PA720932,PO718484,15,1,,1,3,True,PA720936,2017-06-18,2022-06-21
PA720932,PO792614,16,1,,1,0,True,PA795612,2022-06-19,
PA267124,PO230601,12,1,,4,3,True,,2002-06-19,2007-06-19
PA793246,PO792688,16,1,,1,0,True,PA793250,2022-06-19,
PA712016,PO644859,14,1,,19,3,True,PA267606,2016-03-20,2017-06-20
PA793508,PO792892,16,1,,1,0,True,PA793512,2022-06-19,
PA607369,PO644651,14,1,,1,3,True,PA643063,2012-06-20,2017-06-20
PA610615,PO644978,14,1,,1,3,True,PA643144,2012-06-20,2017-06-20
PA657,PO230866,12,1,,4,3,True,,2002-06-19,2007-06-19
PA267118,PO384392,13,1,,1,3,True,PA267119,2007-06-20,2012-06-19
PA267118,PO230560,12,1,,1,3,True,PA267119,2002-06-19,2007-06-19
PA2257,PO644862,14,1,,1,3,True,PA267610,2012-06-20,2017-06-20
PA2257,PO384708,13,1,,1,3,True,PA267610,2007-06-20,2012-06-19
PA2257,PO230876,12,1,,1,3,True,PA267610,2002-06-19,2007-06-19
PA794930,PO792266,16,1,,1,0,True,PA794934,2022-06-19,
PA719382,PO792930,16,1,,1,0,True,PA793640,2022-06-19,
PA719382,PO717672,15,1,,8,3,True,,2017-06-18,2022-06-21
PA719396,PO717682,15,1,,1,3,True,PA719400,2017-06-18,2022-06-21
PA719396,PO792952,16,1,,1,0,True,PA793652,2022-06-19,
PA331835,PO717712,15,1,,1,3,True,PA719536,2017-06-18,2022-06-21
PA331835,PO384405,13,1,,1,3,True,PA341835,2007-06-20,2012-06-19
PA331835,PO644559,14,1,,1,3,True,PA642762,2012-06-20,2017-06-20
PA331835,PO792986,16,1,,1,0,True,PA793768,2022-06-19,
PA722300,PO718168,15,1,,1,3,True,PA722304,2017-06-18,2022-06-21
PA793736,PO792960,16,1,,1,0,True,PA793740,2022-06-19,
PA608264,PO644755,14,1,,1,3,True,PA643193,2012-06-20,2017-06-20
PA268001,PO230753,12,1,,1,3,True,PA268002,2002-06-19,2007-06-19
PA268001,PO384585,13,1,,1,3,True,PA268002,2007-06-20,2012-06-19
PA1789,PO230581,12,1,,1,3,True,PA1008,2002-06-19,2007-06-19
PA1789,PO644567,14,1,,1,3,True,PA1008,2012-06-20,2017-06-20
PA1789,PO384413,13,1,,1,3,True,PA1008,2007-06-20,2012-06-19
PA267440,PO717550,15,1,,1,3,True,PA718986,2017-06-18,2022-06-21
PA267440,PO384321,13,1,,1,3,True,PA340739,2007-06-20,2012-06-19
PA267440,PO230489,12,1,,1,3,True,PA267441,2002-06-19,2007-06-19
PA1979,PO384597,13,1,,1,3,True,PA2077,2007-06-20,2012-06-19
PA1979,PO644751,14,1,,1,3,True,PA642903,2012-06-20,2017-06-20
PA1979,PO230765,12,1,,1,3,True,PA2077,2002-06-19,2007-06-19
PA266776,PO644771,14,1,,1,3,True,PA344634,2012-06-20,2017-06-20
PA266776,PO384617,13,1,,1,3,True,PA344634,2007-06-20,2012-06-19
PA266776,PO718136,15,1,,1,3,True,PA722332,2017-06-18,2022-06-21
PA266776,PO230785,12,1,,4,3,True,,2002-06-19,2007-06-19
PA441,PO231001,12,1,,1,3,True,PA267384,2002-06-19,2007-06-19
PA441,PO718510,15,1,,1,11,True,PA643168,2017-06-18,2020-07-07
PA441,PO644987,14,1,,1,3,True,PA643168,2012-06-20,2017-06-20
PA441,PO384833,13,1,,1,3,True,PA347523,2007-06-20,2012-06-19
PA606507,PO644573,14,1,,1,3,True,PA642757,2012-06-20,2017-06-20
PA606507,PO717740,15,1,,1,3,True,PA719648,2017-06-18,2022-06-21
PA606507,PO792998,16,1,,1,0,True,PA793924,2022-06-19,
PA607619,PO717946,15,1,,1,3,True,PA642824,2017-06-11,2022-06-21
PA607619,PO644681,14,1,,1,3,True,PA642824,2012-06-20,2017-06-20
PA607619,PO792046,16,1,,1,0,True,PA642824,2022-06-19,
PA268029,PO230999,12,1,,4,3,True,,2002-06-19,2007-06-19
PA717379,PO718226,15,1,,1,3,True,PA717383,2017-06-11,2022-06-21
PA717379,PO792342,16,1,,1,0,True,PA795038,2022-06-19,
PA266763,PO231011,12,1,,1,3,True,PA1373,2002-06-19,2007-06-19
PA332,PO384492,13,1,,1,7,True,PA343034,2007-06-20,2007-07-19
PA267469,PO384495,13,1,,1,3,True,PA267470,2007-06-20,2012-06-19
PA267469,PO230663,12,1,,1,3,True,PA267470,2002-06-19,2007-06-19
PA267469,PO644649,14,1,,1,3,True,PA267470,2012-06-20,2017-06-20
PA794702,PO792186,16,1,,1,0,True,PA794706,2022-06-19,
PA267327,PO384763,13,1,,1,3,True,PA267328,2007-06-20,2012-06-19
PA267327,PO230931,12,1,,1,3,True,PA267328,2002-06-19,2007-06-19
PA267327,PO644917,14,1,,1,3,True,,2012-06-20,2017-06-20
PA718710,PO792708,16,1,,1,0,True,PA793118,2022-06-19,
PA718710,PO717508,15,1,,1,3,True,PA718714,2017-06-18,2022-06-21
PA337504,PO644985,14,1,,1,3,True,PA643156,2012-06-20,2017-06-20
PA337504,PO384831,13,1,,1,3,True,PA347498,2007-06-20,2012-06-19
PA1944,PO384339,13,1,,1,3,True,PA267446,2007-06-20,2012-06-19
PA1944,PO230507,12,1,,1,3,True,PA267446,2002-06-19,2007-06-19
PA2295,PO230949,12,1,,1,3,True,PA1443,2002-06-19,2007-06-19
PA2295,PO644935,14,1,,1,3,True,PA346839,2012-06-20,2017-06-20
PA2295,PO384781,13,1,,1,7,True,PA346839,2007-06-20,2010-12-15
PA794058,PO791958,16,1,,1,0,True,PA794062,2022-06-19,
PA720516,PO718020,15,1,,4,6,True,,2017-06-18,2022-06-20
PA721608,PO718424,15,1,,1,3,True,PA721612,2017-06-18,2022-06-21
PA721608,PO792528,16,1,,1,0,True,PA721612,2022-06-19,
PA793904,PO793040,16,1,,1,0,True,PA793908,2022-06-19,
PA483,PO230704,12,1,,1,3,True,PA267583,2002-06-19,2007-06-19
PA2242,PO384817,13,1,,1,3,True,PA268024,2007-06-20,2012-06-19
PA2242,PO230985,12,1,,15,3,True,PA268024,2003-02-02,2007-06-19
PA605782,PO644503,14,1,,1,3,True,PA643103,2012-06-20,2017-06-20
PA605782,PO792910,16,1,,1,0,True,PA719282,2022-06-19,
PA266788,PO384491,13,1,,1,3,True,PA266789,2007-06-20,2012-06-19
PA266788,PO717912,15,1,,1,3,True,PA642807,2017-06-18,2022-06-21
PA266788,PO230659,12,1,,1,3,True,PA266789,2002-06-19,2007-06-19
PA266788,PO644644,14,1,,1,3,True,PA642807,2012-06-20,2017-06-20
PA266788,PO792016,16,1,,1,0,True,PA794230,2022-06-19,
PA2256,PO384314,13,1,,1,3,True,PA267989,2007-06-20,2012-06-19
PA609345,PO644858,14,1,,1,3,True,PA267603,2012-06-20,2017-06-20
PA719624,PO717738,15,1,,1,3,True,PA719628,2017-06-18,2022-06-21
PA719624,PO792992,16,1,,1,7,True,PA793860,2022-06-19,2022-08-04
PA605557,PO644477,14,1,,1,3,True,PA642661,2012-06-20,2017-06-20
PA2083,PO644530,14,1,,1,3,True,PA267138,2012-06-20,2017-06-20
PA2083,PO384376,13,1,,1,3,True,PA267138,2007-06-20,2012-06-19
PA795636,PO792422,16,1,,1,0,True,PA795640,2022-06-19,
PA795144,PO792292,16,1,,1,0,True,PA795148,2022-06-19,
PA695,PO644475,14,1,,1,3,True,PA642659,2012-06-20,2017-06-20
PA720066,PO717862,15,1,,1,3,True,PA720070,2017-06-18,2022-06-21
PA720066,PO791978,16,1,,1,0,True,PA794310,2022-06-19,
PA608098,PO644737,14,1,,1,3,True,PA642895,2012-06-20,2017-06-20
PA267680,PO230456,12,1,,4,3,True,,2002-06-19,2007-06-19
PA267680,PO384288,13,1,,4,6,True,,2008-05-25,2010-12-14
PA267680,PO644439,14,1,,1,3,True,PA642655,2012-06-20,2017-06-20
PA267680,PO384288,13,1,,4,11,True,,2007-06-20,2008-04-01
PA1549,PO230769,12,1,,1,3,True,PA267345,2002-06-19,2007-06-19
PA1549,PO384601,13,1,,1,3,True,PA344415,2007-06-20,2012-06-19
PA720728,PO792206,16,1,,1,0,True,PA794850,2022-06-19,
PA720728,PO718106,15,1,,1,3,True,PA720732,2017-06-18,2022-06-21
PA793290,PO792828,16,1,,1,0,True,PA793294,2022-06-19,
PA721344,PO718162,15,1,,1,11,True,PA721348,2017-06-18,2022-01-29
PA344878,PO384636,13,1,,21,3,True,PA267592,2008-06-01,2012-06-19
PA2875,PO384552,13,1,,1,3,True,PA267372,2007-06-20,2012-06-19
PA2875,PO230720,12,1,,1,3,True,PA267372,2002-06-19,2007-06-19
PA719778,PO717772,15,1,,1,3,True,PA719782,2017-06-18,2022-06-21
PA719778,PO793030,16,1,,1,0,True,PA794102,2022-06-19,
PA267737,PO230671,12,1,,1,3,True,PA267738,2002-06-19,2007-06-19
PA267045,PO230692,12,1,,4,3,True,,2002-06-19,2007-06-19
PA2685,PO230759,12,1,,1,3,True,PA310,2002-06-19,2007-06-19
PA2685,PO384591,13,1,,1,3,True,PA310,2007-06-20,2012-06-19
PA2685,PO644745,14,1,,1,3,True,PA642899,2012-06-20,2017-06-20
PA267723,PO230495,12,1,,1,3,True,PA267724,2002-06-19,2007-06-19
PA1401,PO644499,14,1,,1,3,True,PA643173,2012-06-20,2017-06-20
PA721218,PO718468,15,1,,1,3,True,PA721222,2017-06-18,2022-06-21
PA346712,PO384773,13,1,,4,6,True,,2007-06-20,2011-06-30
PA330684,PO644464,14,1,,1,3,True,PA642679,2012-06-20,2017-06-20
PA330684,PO717564,15,1,,1,17,True,PA719002,2017-06-18,2020-09-30
PA330684,PO384317,13,1,,1,3,True,PA340684,2007-06-20,2012-06-19
PA1373,PO644994,14,1,,1,11,True,PA643194,2012-06-20,2014-04-23
PA721542,PO718338,15,1,,1,3,True,PA721546,2017-06-18,2022-06-21
PA911,PO384767,13,1,,1,3,True,PA346635,2007-06-20,2012-06-19
PA911,PO230935,12,1,,1,3,True,PA267626,2002-06-19,2007-06-19
PA267509,PO230907,12,1,,4,3,True,,2002-06-19,2007-06-19
PA718894,PO717510,15,1,,1,3,True,PA718898,2017-06-18,2022-06-21
PA795540,PO792524,16,1,,1,0,True,PA795544,2022-06-19,
PA794886,PO792190,16,1,,1,0,True,PA794890,2022-06-19,
PA267253,PO230449,12,1,,1,3,True,PA267254,2002-06-19,2007-06-19
PA267253,PO384281,13,1,,1,3,True,PA340187,2007-06-20,2012-06-19
PA794138,PO791994,16,1,,1,0,True,PA794142,2022-06-19,
PA508,PO717752,15,1,,1,3,True,PA643125,2017-06-18,2022-06-21
PA508,PO644563,14,1,,1,3,True,PA643125,2012-06-20,2017-06-20
PA508,PO384409,13,1,,1,3,True,PA341904,2007-06-20,2012-06-19
PA1165,PO230942,12,1,,1,3,True,PA2589,2002-06-19,2007-06-19
PA1165,PO384774,13,1,,1,3,True,PA346732,2007-06-20,2012-06-19
PA720310,PO717990,15,1,,1,3,True,PA720314,2017-06-18,2022-06-21
PA721768,PO718212,15,1,,4,3,True,,2017-06-18,2022-06-21
PA1171,PO230867,12,1,,1,3,True,PA267805,2002-06-19,2007-06-19
PA793680,PO792916,16,1,,1,0,True,PA793684,2022-06-19,
PA721032,PO718508,15,1,,8,22,True,,2017-06-18,2021-08-02
PA295,PO644952,14,1,,1,3,True,PA588884,2012-06-20,2017-06-20
PA295,PO230966,12,1,,1,3,True,PA267978,2002-06-19,2007-06-19
PA295,PO384798,13,1,,1,3,True,PA347082,2007-06-20,2012-06-19
PA793860,PO792992,16,1,,4,0,True,,2022-06-19,
PA266808,PO718178,15,1,,1,3,True,PA721406,2017-06-18,2022-06-21
PA266808,PO792294,16,1,,1,0,True,PA795128,2022-06-19,
PA266808,PO230823,12,1,,4,3,True,,2002-06-19,2007-06-19
PA2468,PO230604,12,1,,4,3,True,,2002-06-19,2007-06-19
PA721750,PO718438,15,1,,1,3,True,PA721754,2017-06-18,2022-06-21
PA721750,PO792554,16,1,,1,0,True,PA795856,2022-06-19,
PA266820,PO230634,12,1,,4,3,True,,2002-06-19,2007-06-19
PA721036,PO718506,15,1,,15,3,True,PA721040,2018-03-11,2022-06-21
PA721036,PO718506,15,1,,1,12,True,PA721040,2017-06-18,2017-12-08
PA336971,PO644951,14,1,,1,3,True,PA643059,2012-06-20,2017-06-20
PA336971,PO384790,13,1,,1,3,True,PA346966,2007-06-20,2012-06-19
PA719230,PO717658,15,1,,1,3,True,PA719234,2017-06-18,2022-06-21
PA783468,PO718222,15,1,,19,12,True,PA783481,2021-06-06,2022-01-28
PA794114,PO791942,16,1,,1,0,True,PA2597,2022-06-19,
PA267519,PO384395,13,1,,1,3,True,PA341673,2007-06-20,2012-06-19
PA267519,PO230563,12,1,,1,3,True,PA267520,2002-06-19,2007-06-19
PA718884,PO717516,15,1,,1,3,True,PA2124,2017-06-18,2022-06-21
PA718884,PO792692,16,1,,1,0,True,PA793226,2022-06-19,
PA718674,PO717480,15,1,,1,3,True,PA718678,2017-06-18,2022-06-21
PA718674,PO792620,16,1,,1,0,True,PA793130,2022-06-19,
PA774962,PO718510,15,1,,20,3,True,PA774970,2020-09-20,2022-06-21
PA774962,PO792626,16,1,,1,0,True,PA795942,2022-06-19,
PA605625,PO644484,14,1,,1,3,True,PA642707,2012-06-20,2017-06-20
PA343493,PO717952,15,1,,1,3,True,PA720350,2017-06-18,2022-06-21
PA343493,PO384528,13,1,,13,3,True,,2007-06-20,2012-06-19
PA343493,PO644682,14,1,,1,3,True,PA643135,2012-06-20,2017-06-20
PA605143,PO644436,14,1,,1,3,True,PA642652,2012-06-20,2017-06-20
PA719218,PO717654,15,1,,1,3,True,PA719222,2017-06-18,2022-06-21
PA719218,PO792924,16,1,,1,7,True,PA793528,2022-06-19,2022-08-04
PA267257,PO384295,13,1,,1,3,True,PA340378,2007-06-20,2012-06-19
PA267257,PO230463,12,1,,1,3,True,PA267258,2002-06-19,2007-06-19
PA724827,PO718556,15,1,,15,3,True,PA724829,2018-03-25,2022-06-21
PA724827,PO718556,15,1,,1,12,True,PA724829,2017-06-18,2018-01-19
PA720116,PO717878,15,1,,1,3,True,PA720120,2017-06-18,2022-06-21
PA342564,PO644611,14,1,,13,11,True,,2012-06-20,2017-03-29
PA609590,PO718346,15,1,,1,3,True,PA721592,2017-06-18,2022-06-21
PA609590,PO644884,14,1,,1,3,True,PA1419,2012-06-20,2017-06-20
PA609590,PO792446,16,1,,1,0,True,PA795896,2022-06-19,
PA720664,PO718040,15,1,,1,5,True,PA720668,2017-06-18,2022-01-07
PA2124,PO644456,14,1,,1,3,True,PA267180,2012-06-20,2017-06-20
PA2124,PO384302,13,1,,1,3,True,PA267180,2007-06-20,2012-06-19
PA2124,PO230470,12,1,,1,3,True,PA267180,2002-06-19,2007-06-19
PA721234,PO718458,15,1,,1,3,True,PA721238,2017-06-18,2022-06-21
PA721234,PO792558,16,1,,1,0,True,PA795382,2022-06-19,
PA642963,PO644843,14,1,,4,3,True,,2012-06-20,2017-06-20
PA915,PO230794,12,1,,1,3,True,PA268013,2002-06-19,2007-06-19
PA607595,PO644678,14,1,,1,3,True,PA642821,2012-06-20,2017-06-20
PA607595,PO717974,15,1,,1,3,True,PA720306,2017-06-18,2022-06-21
PA610002,PO644925,14,1,,1,3,True,PA643029,2012-06-20,2017-06-20
PA610002,PO792340,16,1,,1,0,True,PA795072,2022-06-19,
PA794470,PO792102,16,1,,1,0,True,PA794474,2022-06-19,
PA719032,PO717602,15,1,,1,3,True,PA719036,2017-06-18,2022-06-21
PA719032,PO792872,16,1,,1,0,True,PA793410,2022-06-19,
PA732,PO384729,13,1,,1,3,True,PA267038,2007-06-20,2012-06-19
PA732,PO230897,12,1,,1,3,True,PA267038,2002-06-19,2007-06-19
PA267069,PO230761,12,1,,1,3,True,PA267070,2002-06-19,2007-06-19
PA267069,PO384593,13,1,,1,3,True,PA267070,2007-06-20,2012-06-19
PA610770,PO644996,14,1,,1,3,True,PA643189,2012-06-20,2017-06-20
PA719740,PO717824,15,1,,1,3,True,PA719744,2017-06-18,2022-06-21
PA642988,PO792434,16,1,,1,0,True,PA796128,2022-06-19,
PA610758,PO645017,14,1,,1,3,True,PA643188,2012-06-20,2017-06-20
PA2681,PO230915,12,1,,1,3,True,PA2477,2002-06-19,2007-06-19
PA2681,PO384747,13,1,,1,Démission d'office sur décision du Conseil constitutionnel,True,PA2477,2007-06-20,2008-02-07
PA2859,PO230848,12,1,,1,3,True,PA2066,2002-06-19,2007-06-19
PA2859,PO644832,14,1,,1,3,True,PA642982,2012-06-20,2017-06-20
PA2859,PO384680,13,1,,1,3,True,PA2066,2007-06-20,2012-06-19
PA795746,PO792552,16,1,,1,0,True,PA795750,2022-06-19,
PA794458,PO792030,16,1,,1,0,True,PA794462,2022-06-19,
PA720704,PO718064,15,1,,1,3,True,PA720708,2017-06-18,2022-06-21
PA720704,PO792184,16,1,,1,0,True,PA794698,2022-06-19,
PA691,PO230781,12,1,,1,3,True,PA2969,2002-06-19,2007-06-19
PA691,PO384613,13,1,,1,3,True,PA2969,2007-06-20,2012-06-19
PA720738,PO718098,15,1,,1,3,True,PA720742,2017-06-18,2022-06-21
PA721426,PO792298,16,1,,1,0,True,PA721430,2022-06-19,
PA721426,PO718182,15,1,,1,3,True,PA721430,2017-06-18,2022-06-21
PA346886,PO384784,13,1,,4,6,True,,2007-06-20,2009-07-24
PA346886,PO645020,14,1,,15,3,True,PA695104,2013-06-09,2017-06-20
PA719146,PO717614,15,1,,1,3,True,PA719150,2017-06-18,2022-06-21
PA719146,PO792868,16,1,,1,0,True,PA793492,2022-06-19,
PA794510,PO792128,16,1,,1,0,True,PA794514,2022-06-19,
PA794538,PO792124,16,1,,1,0,True,PA794542,2022-06-19,
PA267121,PO230577,12,1,,1,3,True,PA267122,2002-06-19,2007-06-19
PA719608,PO717788,15,1,,1,3,True,PA719612,2017-06-18,2022-06-21
PA719608,PO793046,16,1,,1,0,True,PA793900,2022-06-19,
PA267647,PO230564,12,1,,1,3,True,PA267648,2002-06-19,2007-06-19
PA267647,PO384396,13,1,,1,3,True,PA341697,2007-06-20,2012-06-19
PA1001,PO644700,14,1,,1,3,True,PA266837,2012-06-20,2017-06-20
PA1001,PO384546,13,1,,1,7,True,PA266837,2007-06-20,2010-04-23
PA1001,PO230714,12,1,,20,3,True,PA266837,2005-09-18,2007-06-19
PA1001,PO384546,13,1,,10,3,True,PA266837,2007-06-20,2012-06-19
PA643089,PO718282,15,1,,8,3,True,,2017-06-18,2022-06-21
PA643089,PO792382,16,1,,1,0,True,PA795358,2022-06-19,
PA493,PO384689,13,1,,1,5,True,PA345619,2007-06-20,2012-03-23
PA493,PO230857,12,1,,1,3,True,PA267780,2002-06-19,2007-06-19
PA720512,PO718020,15,1,,10,3,True,PA720516,2017-06-18,2022-06-21
PA720512,PO718020,15,1,,1,7,True,PA720516,2017-06-18,2020-01-17
PA721624,PO718236,15,1,,1,3,True,PA721628,2017-06-18,2022-06-21
PA793928,PO793016,16,1,,1,0,True,PA793932,2022-06-19,
PA721142,PO718578,15,1,,1,3,True,PA721146,2017-06-18,2022-06-21
PA267492,PO384558,13,1,,1,3,True,PA343866,2007-06-20,2012-06-19
PA267492,PO644712,14,1,,1,3,True,PA642870,2012-06-20,2017-06-20
PA609816,PO644905,14,1,,1,3,True,PA643033,2012-06-20,2017-06-20
PA1029,PO384318,13,1,,1,3,True,PA267717,2007-06-20,2012-06-19
PA1029,PO717548,15,1,,1,3,True,PA718970,2017-06-18,2022-06-21
PA1029,PO230486,12,1,,1,3,True,PA267717,2002-06-19,2007-06-19
PA1029,PO644472,14,1,,1,3,True,PA267717,2012-06-20,2017-06-20
PA267479,PO230593,12,1,,1,3,True,PA1436,2002-06-19,2007-06-19
PA267479,PO644579,14,1,,1,3,True,PA642749,2012-06-20,2017-06-20
PA267479,PO384425,13,1,,1,3,True,PA1436,2007-06-20,2012-06-19
PA719436,PO793000,16,1,,1,0,True,PA793840,2022-06-19,
PA719436,PO717730,15,1,,8,3,True,,2017-06-18,2022-06-21
PA718728,PO717474,15,1,,1,3,True,PA718732,2017-06-18,2022-06-21
PA719350,PO717698,15,1,,1,3,True,PA719354,2017-06-18,2022-06-21
PA267337,PO717506,15,1,,4,6,True,,2017-06-18,2022-06-20
PA605745,PO644498,14,1,,1,3,True,PA643121,2012-06-20,2017-06-20
PA605745,PO792884,16,1,,1,0,True,PA793584,2022-06-19,
PA1954,PO230875,12,1,,1,3,True,PA2255,2002-06-19,2007-06-19
PA1954,PO384707,13,1,,1,3,True,PA345853,2007-06-20,2012-06-19
PA1954,PO644861,14,1,,1,3,True,PA345853,2012-06-20,2017-06-20
PA606258,PO644999,14,1,,1,3,True,PA642718,2012-06-20,2017-06-20
PA2285,PO230522,12,1,,1,3,True,PA267450,2002-06-19,2007-06-19
PA795430,PO792476,16,1,,1,0,True,PA795434,2022-06-19,
PA721194,PO718422,15,1,,1,3,True,PA721198,2017-06-18,2022-06-21
PA605036,PO644998,14,1,,1,3,True,PA642642,2012-06-20,2017-06-20
PA605036,PO718568,15,1,,1,7,True,PA718752,2017-06-18,2022-06-20
PA605036,PO792748,16,1,,1,0,True,PA793142,2022-06-19,
PA268011,PO384611,13,1,,1,3,True,PA344564,2007-06-20,2012-06-19
PA267336,PO384283,13,1,,1,3,True,PA267337,2007-06-20,2012-06-19
PA267336,PO717506,15,1,,1,7,True,PA267337,2017-06-18,2020-08-26
PA267336,PO792696,16,1,,1,0,True,PA267337,2022-06-19,
PA267336,PO717506,15,1,,10,3,True,PA267337,2017-06-18,2022-06-21
PA267336,PO644437,14,1,,1,3,True,PA267337,2012-06-20,2017-06-20
PA267336,PO230451,12,1,,1,3,True,PA267337,2002-06-19,2007-06-19
PA479,PO384513,13,1,,1,3,True,PA267040,2007-06-20,2012-06-19
PA479,PO230681,12,1,,1,3,True,PA267040,2002-06-19,2007-06-19
PA267450,PO717618,15,1,,1,3,True,PA719182,2017-06-18,2022-06-21
PA267450,PO644508,14,1,,1,3,True,PA642689,2012-06-20,2017-06-20
PA267450,PO384354,13,1,,1,3,True,PA341174,2007-06-20,2012-06-19
PA721816,PO792522,16,1,,1,0,True,PA267327,2022-06-19,
PA721816,PO718406,15,1,,1,12,True,PA267327,2017-06-18,2017-12-08
PA721816,PO718406,15,1,,15,3,True,PA267327,2018-02-04,2022-06-21
PA796110,PO792430,16,1,,1,0,True,PA796114,2022-06-19,
PA268039,PO384822,13,1,,1,3,True,PA268040,2007-06-20,2012-06-19
PA268039,PO644976,14,1,,1,3,True,PA643207,2012-06-20,2017-06-20
PA268039,PO230990,12,1,,1,3,True,PA268040,2002-06-19,2007-06-19
PA267487,PO230672,12,1,,1,3,True,PA267488,2002-06-19,2007-06-19
PA412525,PO384747,13,1,,21,3,True,,2008-04-13,2012-06-19
PA2509,PO230555,12,1,,1,3,True,PA267581,2002-06-19,2007-06-19
PA718926,PO792806,16,1,,1,0,True,PA793440,2022-06-19,
PA718926,PO717556,15,1,,1,3,True,PA340755,2017-06-18,2022-06-21
PA605963,PO644524,14,1,,1,3,True,PA642723,2012-06-20,2017-06-20
PA605963,PO717648,15,1,,1,3,True,PA719178,2017-06-18,2022-06-21
PA605963,PO792922,16,1,,1,0,True,PA719178,2022-06-19,
PA2086,PO230934,12,1,,1,3,True,PA604,2002-06-19,2007-06-19
PA2086,PO384766,13,1,,1,3,True,PA604,2007-06-20,2012-06-19
PA2086,PO644920,14,1,,1,3,True,PA604,2012-06-20,2017-06-20
PA2086,PO718384,15,1,,1,17,True,PA604,2017-06-18,2020-08-04
PA2904,PO384422,13,1,,1,3,True,PA342076,2007-06-20,2012-06-19
PA653,PO384789,13,1,,1,3,True,PA1610,2007-06-20,2012-06-19
PA653,PO230957,12,1,,1,3,True,PA1610,2002-06-19,2007-06-19
PA336421,PO644903,14,1,,1,3,True,PA346416,2012-06-20,2017-06-20
PA336421,PO384749,13,1,,1,3,True,PA346416,2007-06-20,2012-06-19
PA795828,PO792686,16,1,,1,0,True,PA795832,2022-06-19,
PA2045,PO230580,12,1,,1,3,True,PA267854,2002-06-19,2007-06-19
PA2045,PO644566,14,1,,1,3,True,PA341940,2012-06-20,2017-06-20
PA2045,PO384412,13,1,,1,3,True,PA341940,2007-06-20,2012-06-19
PA606098,PO644538,14,1,,1,3,True,PA643104,2012-06-20,2017-06-20
PA606098,PO717674,15,1,,1,3,True,PA643104,2017-06-18,2022-06-21
PA606098,PO792928,16,1,,1,0,True,PA643104,2022-06-19,
PA719806,PO717816,15,1,,1,11,True,PA719810,2017-06-18,2021-03-05
PA2051,PO644927,14,1,,1,7,True,PA643020,2012-06-20,2014-07-03
PA2737,PO230777,12,1,,1,3,True,PA267353,2002-06-19,2007-06-19
PA690,PO384840,13,1,,1,3,True,PA347612,2007-06-20,2012-06-19
PA690,PO231010,12,1,,1,3,True,PA266761,2002-06-19,2007-06-19
PA267875,PO384787,13,1,,4,6,True,,2007-06-20,2010-12-14
PA721584,PO718342,15,1,,1,3,True,PA721588,2017-06-18,2022-06-21
PA721584,PO792458,16,1,,1,0,True,PA795852,2022-06-19,
PA330118,PO384276,13,1,,1,3,True,PA340118,2007-06-20,2012-06-19
PA330118,PO644430,14,1,,1,3,True,PA642647,2012-06-20,2017-06-20
PA605426,PO644467,14,1,,1,3,True,PA642681,2012-06-20,2017-06-20
PA793444,PO792784,16,1,,1,0,True,PA793448,2022-06-19,
PA1389,PO230685,12,1,,1,3,True,PA267714,2002-06-19,2007-06-19
PA793322,PO792664,16,1,,1,0,True,PA793326,2022-06-19,
PA606675,PO717766,15,1,,1,5,True,PA342196,2017-06-18,2020-02-11
PA606675,PO644584,14,1,,1,3,True,PA2694,2012-06-20,2017-06-20
PA2870,PO230619,12,1,,1,3,True,PA2545,2002-06-19,2007-06-19
PA2870,PO384451,13,1,,1,18,True,PA2545,2007-06-20,2011-09-30
PA330130,PO384277,13,1,,1,3,True,PA340130,2007-06-20,2012-06-19
PA330130,PO644431,14,1,,1,3,True,PA642648,2012-06-20,2017-06-20
PA733,PO230895,12,1,,1,3,True,PA2423,2002-06-19,2007-06-19
PA733,PO384727,13,1,,1,3,True,PA346117,2007-06-20,2012-06-19
PA642962,PO644842,14,1,,16,3,True,,2012-06-20,2017-06-20
PA719972,PO717830,15,1,,1,3,True,PA719976,2017-06-18,2022-06-21
PA1362,PO644913,14,1,,1,3,True,PA643016,2012-06-20,2017-06-20
PA267901,PO718570,15,1,,1,3,True,PA721090,2017-06-18,2022-06-21
PA267901,PO231006,12,1,,1,3,True,PA267902,2002-06-19,2007-06-19
PA267901,PO792746,16,1,,1,0,True,PA796086,2022-06-19,
PA795974,PO792438,16,1,,1,0,True,PA795978,2022-06-19,
PA344114,PO644731,14,1,,1,3,True,PA643178,2012-06-20,2017-06-20
PA1821,PO230750,12,1,,1,3,True,PA2435,2002-06-19,2007-06-19
PA1821,PO384582,13,1,,1,3,True,PA2435,2007-06-20,2012-06-19
PA2496,PO230894,12,1,,1,3,True,PA2770,2002-06-19,2007-06-19
PA793134,PO792594,16,1,,1,0,True,PA793138,2022-06-19,
